Type,Content,LengthContent,Has-Link,IsSpam
sms,Yeah! Let&#39;s start the party!﻿,33,0,0
sms,This awesome song needed 4 years to reach to 800 mil views while Tango Switch bitch needed 1 year. its not fairrrrrrr﻿,118,0,0
sms,NICE GIRL :D﻿,13,0,0
sms,I remember back when this was so popular everyone on our school was shuffling it was crazy﻿,91,0,0
sms,LMFAO!﻿,7,0,0
sms,Super awesome video<br />﻿,26,0,0
sms,JUST DANCE 3 😂😂😂﻿,17,0,0
sms,"This Will Always Be My Favorite Song<br />But My Favorite Part Is <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=3m40s"">3:40</a>-<a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=4m11s"">4:11</a> In The Video ﻿",228,1,0
sms,Party Rock<br />﻿,17,0,0
sms,"LMFAO - Party Rock Anthem ft. Lauren Bennett, Goo…: <a href=""https://youtu.be/KQ6zr6kCPj8"">https://youtu.be/KQ6zr6kCPj8</a>     <br />BOX MAN GOT SOME MOVES! :D HE MAKES MEH SMILE﻿",180,1,0
sms,This the best song i ever hire<br />﻿,37,0,0
sms,"Its funny that Mahogany is there lmao, I actually didn&#39;t know that her brother and uncle are part of LMFAO﻿",111,0,0
sms,"Party rock anthem is love,party rock anthem is life﻿",52,0,0
sms,"Stop,is a very TOP 1﻿",21,0,0
sms,Ahhh back when my life didn&#39;t suck...﻿,42,0,0
sms,Party rock! XD﻿,15,0,0
sms,CUTE  :)﻿,9,0,0
sms,LMFAO best songs ever!﻿,23,0,0
sms,"I fuckin love this song!<br /><br /><br />After, I&#39;m sexy and I know it ﻿",77,0,0
sms,they Shuffle hard that they made an Earthquake in Nepal﻿,56,0,0
sms,Nice﻿,5,0,0
sms,still.. this reminds me of 1 years back when i was do shuffle everyday﻿,71,0,0
sms,Love this song makes me wanna dance! ﻿,38,0,0
sms,that time in 2011 where this shirt was cool﻿,44,0,0
sms,Love this video and the song of course﻿,39,0,0
sms,Check out this video on YouTube:﻿,33,0,1
sms,Very Nice !!!<br />Yeah Fucking.﻿,33,0,0
sms,WELL THIS DUDES FADED THE FUCK OUT!﻿,36,0,0
sms,Ah. Good old times (:﻿,22,0,0
sms,old and good song﻿,18,0,0
sms,cool﻿,5,0,0
sms,not 2 million view anymore :))﻿,31,0,0
sms,Good﻿,5,0,0
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this video on YouTube:<br />﻿,39,0,1
sms,Remeber the good ol&#39; days when songs weren&#39;t about butts.  ﻿,68,0,0
sms,You are the music hero😍😎﻿,25,0,0
sms,i was born in the wrong generation﻿,35,0,0
sms,Love this song makes me wanna dance! ﻿,38,0,0
sms,Love this song makes me wanna dance! ﻿,38,0,0
sms,Very good! Like! :D﻿,20,0,0
sms,"the views...... They&#39;re over 90,000!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿",129,0,0
sms,love lmfao party rockin keep it going﻿,38,0,0
sms,Best Music Ever!!!﻿,19,0,0
sms,Likeeee﻿,8,0,0
sms,Cool﻿,5,0,0
sms,Remeber when this song was good﻿,32,0,0
sms,2015 &lt;3﻿,11,0,0
sms,i want to be that robot guy...﻿,31,0,0
sms,I LOVE YOUR SONGS﻿,18,0,0
sms,Omg it&#39;s going to have 1bi views!﻿,38,0,0
sms,Dance :)﻿,9,0,0
sms,Check out this video on YouTube:﻿,33,0,1
sms,5 years... ﻿,12,0,0
sms,cool cool cool cool cool cool cool﻿,35,0,0
sms,Wow I love it ﻿,15,0,0
sms,Who knows the name of that girl?.. and that one.. and that one...﻿,66,0,0
sms,Why did they stop their career in music? This music rocks !﻿,60,0,0
sms,Very Nice !﻿,12,0,0
sms,Why sooooo many downs?﻿,23,0,0
sms,tension⤴︎⤴︎﻿,12,0,0
sms,Nice﻿,5,0,0
sms,2015<br />I like video﻿,23,0,0
sms,music yeah﻿,11,0,0
sms,Like this in 2015! :D﻿,22,0,0
sms,This was such an epic track. And the video is awesome!﻿,55,0,0
sms,LIKKEE﻿,7,0,0
sms,give it a like﻿,15,0,1
sms,Lets party﻿,11,0,0
sms,"Support the fight for your 4th amendment right to privacy in your home and business. Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=1m00s"">1:00</a> am this morning fighting for our Constitution.﻿",652,1,1
sms,"mindblowing dance.,.,.superbbb song﻿",36,0,0
sms,Anyone else think this video theme is a bit of an insult to 28 days later? ﻿,76,0,0
sms,Check out this video on YouTube:﻿,33,0,1
sms,Never get old ﻿,15,0,0
sms,I remember when this used to be so popular all around at the time.<br />I still love it.﻿,89,0,0
sms,Strong messages in every  song I&#39;ve  heard.﻿,48,0,0
sms,4 fucking years are fucking past so fucking fast fuck.....﻿,59,0,0
sms,I know it old song but (like) if you watching in 2015﻿,54,0,0
sms,i&#39;m watching this on summer 2015﻿,37,0,0
sms,I am going to blow my mind﻿,27,0,0
sms,And i´m Shufflin still today :D﻿,32,0,0
sms,This is my favorite song ever love this Party Rock It Everybody!!!!﻿,68,0,0
sms,1000000000 views.﻿,18,0,0
sms,lets get it to 1 BILLION﻿,25,0,0
sms,Love this soooooooooooooooooooooooooooooooooooooooooooooooooo much﻿,67,0,0
sms,I love this song so much﻿,25,0,0
sms,I&#39;m A SUBSCRIBER﻿,21,0,1
sms,This Song is AWESOME!!!!﻿,25,0,0
sms,Best song ever made i swear :D i still hear even doe it old!! who else?﻿,72,0,0
sms,I came here because of Vanoss.﻿,31,0,0
sms,Best song for ever💜💜😢<br />﻿,28,0,0
sms,epic﻿,5,0,0
sms,"I like so much this music,  good ﻿",34,0,0
sms,Beautiful song﻿,15,0,0
sms,Why do I feel like as if Gangnam style copied their song from this?!﻿,69,0,0
sms,"Damn, this was everywhere﻿",26,0,0
sms,Party time!﻿,12,0,0
sms,never gets old﻿,15,0,0
sms,this song is fu cking awesom!!!!!!!﻿,36,0,0
sms,HOW DO YOU PUT A PICTURE FOR YOUR IMAGE THINGIE?!?!﻿,52,0,1
sms,"okay, this should cover me for some time... Thumbs up if you&#39;re watching while youtube still exists.﻿",105,0,1
sms,"This song is just insane.<br />Do you dance listening to this song?( i do, lol)﻿",80,0,0
sms,:)﻿,3,0,0
sms,Thumbs up if shrek is gay 👍﻿,28,0,1
sms,THUMBS UP FOR ROBO GUY BABY﻿,28,0,0
sms,SERIOUSLY HOW DID THEY COME UP WITH THAT BEAT IT IS INSANELY GOOD HOLY FUCK﻿,76,0,0
sms,BEST PARTY SONG LITERALLY PARTY ROCK IS IN THE HOUSEE TONIGHT!!!!﻿,66,0,0
sms,Memories﻿,9,0,0
sms,I lovee it ♥﻿,13,0,0
sms,More views than nikki minaj Anaconda﻿,37,0,0
sms,LMFAO IS THE BEST﻿,18,0,0
sms,Who else saw jesses dancing sorry if I spelled it wrong  peace✌﻿,64,0,0
sms,I like how the robot shuffles he shuffles good﻿,47,0,0
sms,you cant stop the shuffle﻿,26,0,0
sms,Dang Dat little kid gat moves﻿,30,0,0
sms,I miss this song. 😢﻿,20,0,0
sms,Loves it﻿,9,0,0
sms,Check out this video on YouTube:<br />Gotta dance and just have a blast every time I hear this song !!!! Just ❥love❥ it!<br />﻿,127,0,1
sms,Man this song really does get in your bones - one minute I&#39;m nearly dosing off to sleep - the next I&#39;m shuffling like crazy with hot feet XD﻿,149,0,0
sms,That shake and that golden and black robot were really partying ﻿,65,0,0
sms,Take a look at this video on YouTube:﻿,38,0,1
sms,cooooooooooooolllllllllll﻿,26,0,0
sms,Wow;)﻿,6,0,0
sms,"OH SHIT THIS WAS UPLOADED ON MY BIRTHDAY, finally my birthday isnt a curse, because on this day maylaysia airlines went missing, so i thought my birthday was a curse xD﻿",169,0,0
sms,everyday I&#39;m shufflin﻿,26,0,0
sms,everyday I&#39;m shufflin﻿,26,0,0
sms,Thumbs up if FE-FE-FE-FE-FEGELEIN brought u here﻿,49,0,1
sms,Every day I&#39;m Shuffling !﻿,30,0,0
sms,cool song ever good thing its here﻿,35,0,0
sms,why does the world not shuffle???﻿,34,0,0
sms,"Love these guys, love the song!﻿",32,0,0
sms,Its funny because I listen to rock and death metal. But i like this.﻿,69,0,0
sms,"Shuffling all the way with LMFAO! I like this one, wish I could shuffle like these crazy dudes﻿",95,0,0
sms,5th most viewed video.. i guess﻿,32,0,0
sms,my favorite song﻿,17,0,0
sms,I like this song<br />﻿,23,0,0
sms,Wow dance show﻿,15,0,0
sms,Awesome﻿,8,0,0
sms,like if ur watchin in 90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                              1﻿,471,0,1
sms,Good times. ﻿,13,0,0
sms,Laughing My Fucking Ass Off!!!﻿,31,0,0
sms,"when i see this back in 2015 i ask myself how people got to like this song. seems like Gangnam style copied this style though, might just be me but yea﻿",152,0,0
sms,wait I SAW A KID NOT KIDDING﻿,29,0,0
sms,Party rock due and duel﻿,24,0,0
sms,fucking love it omg :v﻿,23,0,0
sms,this very good so I dance with some companions front of the whole school﻿,73,0,0
sms,Check out this video on YouTube:﻿,33,0,1
sms,I could finally do the spongebob but I started yesterday XD﻿,60,0,0
sms,Thumbs up if you&#39;re watching in 2015﻿,41,0,0
sms,I love it﻿,10,0,0
sms,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock.﻿",56,0,0
sms,I hate it when Laura Bennett comes in﻿,38,0,0
sms,SUBSCRIBE TO MY CHANNEL﻿,24,0,1
sms,Party in da 🏠 tonight 👐👐👐👐👐👐﻿,29,0,0
sms,Best for partying ﻿,19,0,0
sms,omg﻿,4,0,0
sms,What&#39;s with the guys jacket? 1 sleeve and a sleeveless arm﻿,63,0,0
sms,Best song ever﻿,15,0,0
sms,Take a look at this video on YouTub<br />You﻿,45,0,1
sms,i like this steps...﻿,21,0,0
sms,Let get this video to one billion views﻿,40,0,0
sms,In my head this is like 2 years ago.. Time FLIES﻿,49,0,0
sms,"870,000,000 views...566,000 comments...oh my lanta﻿",51,0,0
sms,Its 2015 and still shuffling to this song🎶🎵🎧﻿,45,0,0
sms,Check out this video on YouTube:﻿,33,0,1
sms,Who df is Lauren Bennett..﻿,27,0,0
sms,"So,cool！！﻿",10,0,0
sms,awesome﻿,8,0,0
sms,"This is so cool,why haven&#39;t I heard this before?﻿",53,0,0
sms,XD I WAS GOING CRAZY FUCKIN CRAZY WATCHIN THIS BRAH﻿,52,0,0
sms,I shuffled while listening to this song. THE ILLNESS IS SPREADING!!﻿,68,0,0
sms,Way was their a guy warring a robot head.﻿,42,0,0
sms,like the songs﻿,15,0,0
sms,"Almost 1 billion views, nice.﻿",30,0,0
sms,sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en﻿,118,0,0
sms,I like it<br />﻿,16,0,0
sms,Gooooood﻿,9,0,0
sms,:3﻿,3,0,0
sms,likeeeeeeeee﻿,13,0,0
sms,shuffle!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,199,0,0
sms,lol so funny love it﻿,21,0,0
sms,good party﻿,11,0,0
sms,Do not like this comment if you are not watching in 2004﻿,57,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this playlist on YouTube:﻿,36,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,share your thoughts﻿,20,0,1
sms,subscribe me plzzzzzzz plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz﻿,57,0,1
sms,"YouTube collaborator&#39;s anyone? subscribe to me, I&#39;ll subscribe back. I also will start uploading more YouTube videos.  <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23LMFAO"">#LMFAO</a>﻿",217,1,1
sms,Guys lmfaois going to have a reunion on June/27/15 at expo Idaho gardens there going 2 performe live and there&#39;s going 2 be a press conference after to answer questions about were there been its all live on my channel I got publishing rights subscribe to my channel to watch the whole thing if u don&#39;t believe me look it up hope to see all u true fans there and yes it&#39;s free ﻿,389,0,1
sms,IIIIIIIIIII LOVE THIS SHAKE IT SONG OH SORRY EVERY SHAKE IT SONG I LIKE WATCH SUBSCRIBE AND NEVER UNLIKE BROOOOO!!!!!!!!!!! SHAKE IT UP﻿,136,0,1
sms,Check out this playlist on YouTube:m﻿,37,0,1
sms,Check out this video on YouTube:<br /><br /><br /><br />﻿,57,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Who&#39;s watching in 2015 Subscribe for me !﻿,46,0,1
sms,Come subscribe﻿,15,0,1
sms,SUBSCRIBE MY CHANNEL PLEASE LOL PRO PLAYS)﻿,43,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,I just wanna see how many people like this comment. I&#39;ll give it a month or so :)﻿,86,0,1
sms,PLEASE DON&#39;T LIKE THIS COMMENT IF YOU ARE WATCHING IN 2015!!!!!!!!!!!﻿,74,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,I like This Comment and do not kill :P﻿,39,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this playlist on YouTube:﻿,36,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this video on YouTube:fb i﻿,37,0,1
sms,ALL SCHOOL DROP OUTS I KNEW AS FRIENDS BEFORE THEY DECIDED TO DROP SCHOOL THINK THERE IS NO NEED FOR AN ID CARD OR A CERTIFICATION TO PROVE YOU ARE AN EDUCATED CLEAN IN CRIMINAL RECORD TALENTED PERSON TO WORK IN ANY ENTERTAINMENT FIELD WORLDWIDE. THEY THINK THEY COULD BE RICH ENTERTAINERS BY CONSOLIDATING WITH ACTORS / ACTRESSES AS WELL AS SINGERS FOR A SHARE OF PROFIT(S).﻿,376,0,1
sms,Check out this video on YouTube: ﻿,34,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this playlist on YouTube:י<br /><br /><br /><br />⛺🏤⛺⛺﻿,65,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this playlist on YouTube:<br /><br />﻿,48,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,View 851.247.920<br /><br /> Best youtube Video<br />If Subscribe to My Channel please!<br />Thank you! &lt;3<br /><br />Melhor Vídeo do youtube<br />Se Inscreva no Meu canal por favor!<br />Obrigado! &lt;3<br /><br />Mejor Video youtube<br />Si suscriba a mi canal por favor!<br />Gracias! &lt;3<br /><br />Meilleur vidéo youtube<br />Si vous abonner à Ma Chaîne se il vous plaît!<br />Merci! &lt;3﻿,400,0,1
sms,We can have a party next share﻿,31,0,1
sms,Lol check out my chanell and subscribe please i want 5000 subs thats it im nearly their now﻿,92,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,SUBSCRIBE me. if you do that leave your name so i can subs back ﻿,65,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Please subscribe to my channel!Thanks!﻿,39,0,1
sms,hey guys im 17 years old remixer and producer and i want you guys to help me checking my videos i am sure you will love those music if you love them then subscribe so you will know more about me:)﻿,197,0,1
sms,"Check out Melbourne shuffle, everybody!﻿",40,0,1
sms,Subscribe My Channel﻿,21,0,1
sms,please suscribe i am bored of 5 subscribers try to get it to 20!﻿,65,0,1
sms,Subscribe if you are watching in 2015﻿,38,0,1
sms,Check out this video on YouTube:      <br />﻿,45,0,1
sms,Hey ! Subscribe  to me for the peace in the world ! ♥﻿,54,0,1
sms,Check out this playlist on YouTube:a﻿,37,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Check out this playlist on YouTube:﻿,36,0,1
sms,Like this comment for no reason﻿,32,0,1
sms,Omg can this be the first video on YouTube to hit 1 billion views like this comment of you agree.﻿,98,0,1
sms, <br />Please help me get 100 subscribers by the end of the night. Thx﻿,71,0,1
sms,like this comment if you&#39;re watching this video when big bang happened<br />i do﻿,85,0,1
sms,Check out this playlist on YouTube:<br /><br />﻿,48,0,1
sms,Check out this playlist on YouTube:🍴🍴🏄🏄🏄🍴🏄🏄🏄🏄🏊🏊🏊🏊🍴🍴🍴🍴🍴🏂🏂🏂🏂🏂🏆🍸🍸🍸🍸🏆🍻🍗🍵🍟🍟🍟🍟🍴🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕☕️🎣🎣☕️🍕🍕🎣🎣🎣🎣🎣🎣🎣🎣🎣🎣☕️🎣🍕🍔🍔🎣🎣☕️🎣🍹🍹🏂🏂🍹🎿🏆﻿,122,0,1
